,stock_id,price,stock_pct,asset_pct_annual_return,asset_wave,macd_nums_-0.002,macd_odds_-0.002,macd_strategy_pct_-0.002,macd_nums_-0.004,macd_odds_-0.004,macd_strategy_pct_-0.004,macd_nums_-0.007,macd_odds_-0.007,macd_strategy_pct_-0.007,macd_nums_-0.01,macd_odds_-0.01,macd_strategy_pct_-0.01,macd_nums_-0.015,macd_odds_-0.015,macd_strategy_pct_-0.015,macd_nums_-0.02,macd_odds_-0.02,macd_strategy_pct_-0.02,macd_nums_-0.05,macd_odds_-0.05,macd_strategy_pct_-0.05,macd_nums_-0.1,macd_odds_-0.1,macd_strategy_pct_-0.1,macd_nums_-0.15,macd_odds_-0.15,macd_strategy_pct_-0.15,macd_nums_-0.2,macd_odds_-0.2,macd_strategy_pct_-0.2,best_odds_params
0,sz.300223,263.00733059,9.536161370195794,0.3256280923048631,17.527198007490878,28,0.0506715575525448,2.533158078050405,28,0.0506715575525448,2.533158078050405,31,0.0604867050185199,3.848287962121007,35,0.0472841079139402,3.0654086557230937,40,0.0623639987567777,6.123604346793126,42,0.0567010458183376,5.450514519329849,55,0.0507476829506261,7.2121620723658735,65,0.0432886284480555,6.866559304365124,69,0.0505141915656842,9.658375656468076,70,0.0471774916883953,7.890363633849942,-0.015
1,sh.603288,801.175578,12.067714685946678,0.4241399640263814,23.051977663713565,50,0.0116942767427193,1.6457075609372955,53,0.0158375344223363,2.088124403815382,56,0.0144812198243799,2.026315869158325,62,0.0134425988266969,2.0477297978682323,66,0.0169650957918962,2.637702503576131,68,0.0167674219477383,2.692021446429806,78,0.0139230854628693,2.512406049013304,80,0.0132932973843345,2.440218980466327,80,0.0132932973843345,2.440218980466327,80,0.0132932973843345,2.440218980466327,-0.015
2,sh.600031,966.61317977,2.9851337574756114,0.1464905369983991,37.14126229868638,36,0.0332084090470411,2.607844408351048,41,0.034107250955719,3.1549391625094056,43,0.033399428638145,3.2540207135433943,46,0.0340446000762771,3.677951817728532,47,0.0318728594175403,3.427751013801421,57,0.0282825248816799,3.7147208894926234,69,0.0223658778527745,3.2653009556905537,73,0.0232010058842709,3.6999184699526753,74,0.022211803102051,3.51492254645504,74,0.022211803102051,3.51492254645504,-0.004
3,sz.002508,293.68945179,6.80375400080664,0.2708478991798664,10.555020125153725,48,-0.0075762676036133,0.6440389257491251,52,-0.0070500035085031,0.6344831934922565,56,-0.0057214713047028,0.656300301673793,60,0.0010095884295621,0.9367751424428804,61,0.0042810000638793,1.124660102871126,68,0.0019168636037249,0.9768637358746424,79,0.0098967564117986,1.7398458134556056,83,0.006242803309016,1.324065076658579,83,0.006242803309016,1.324065076658579,83,0.006242803309016,1.324065076658579,-0.05
4,sz.300033,961.0282384,29.609923961290576,0.5273186731413673,34.35518337351145,29,0.056963784897017,3.148179085392776,31,0.0577927561537529,3.562497485165005,36,0.0627772837725755,5.439133058806677,46,0.0674286077162839,8.587108775745088,46,0.0674286077162839,8.587108775745088,50,0.0606436674457493,7.9209779795318,68,0.0457555686545487,7.958921503654277,75,0.0390554233887708,5.587646567392579,75,0.0390554233887708,5.587646567392579,75,0.0390554233887708,5.587646567392579,-0.01
5,sz.002677,74.49029858,9.52561362915601,0.3254447224957919,2.5050313099978405,42,0.0267423141638207,2.251561190706595,46,0.0272070254332917,2.448648146198542,53,0.022890724383282,2.268178884877558,56,0.0226531620189815,2.3852405303127817,61,0.0237220260834186,2.811339534481229,63,0.0232975050280581,2.8617122040382337,77,0.0179246114438587,2.495311906740612,80,0.0152211767357157,2.0974072560846917,80,0.0152211767357157,2.0974072560846917,80,0.0152211767357157,2.0974072560846917,-0.004
6,sz.002048,113.1094548,2.9539307469652902,0.14498563663301,3.452149529689617,38,-0.0058445905380027,0.7255120143615292,39,-0.0045414073255452,0.7581452217317205,42,-0.0005899002411438,0.861604746587682,47,0.0022499694189741,0.9700390074978412,51,0.0043634849077804,1.0667782995025332,59,0.0122338779463842,1.5531021731759396,74,0.0140578014060677,1.89395204053838,78,0.0081301308895706,1.2224816519155055,80,0.0075958217472638,1.1504691012063792,80,0.0075958217472638,1.1504691012063792,-0.05
7,sh.601155,65.17812876,4.813746584933531,0.3515875301564024,1.9355346125708477,22,0.0200544415113559,1.3549599114760875,24,0.0331087454616922,1.8716951706186256,26,0.0282914940570292,1.7628206206851402,28,0.0231561631149731,1.6117299276568988,29,0.0245040709925555,1.712052849273704,34,0.0379725996842747,2.623144682546568,41,0.0333265307884778,2.7063163378630577,43,0.0319790953085616,2.7265105168722195,44,0.0395193196832581,3.718275903067276,45,0.0346678106553538,3.05345342711249,-0.15
8,sz.300413,117.58076074,3.189928397721107,0.2571997576935776,5.340531863361143,22,0.0459453617787269,2.0832130255891084,22,0.0459453617787269,2.0832130255891084,22,0.0459453617787269,2.0832130255891084,24,0.0493006410007151,2.4274804183916805,29,0.033176232907486,1.931524733970449,33,0.0399327139555597,2.6546779584266216,40,0.0352617656959317,2.836260721878996,42,0.038403585952108,3.430956513468752,44,0.0528200178478508,5.199006293254575,44,0.0528200178478508,5.199006293254575,-0.15
9,sz.300450,1203.24191351,10.387998907968576,0.5674244459125795,63.582803297217644,17,0.031645449399638,1.5631809107328978,17,0.031645449399638,1.5631809107328978,18,0.0263387941246726,1.4633337530839898,19,0.02148010330964,1.3667883604988622,23,0.038056910575393,2.044598472189564,26,0.0503413070291665,2.8905750875255207,34,0.0517924994709435,4.205404936724641,41,0.0610803874193302,7.640604656791511,41,0.0610803874193302,7.640604656791511,41,0.0610803874193302,7.640604656791511,-0.1
10,sh.600887,2650.0804608,5.104713893847329,0.2260168125036412,81.55434619290075,41,0.0106111788202713,1.38991541493638,43,0.0090239741512079,1.3245863414229433,47,0.0048224888251678,1.1231547287039154,54,0.0064931689352041,1.2471136498715878,63,0.0099034689608931,1.5469083894034896,68,0.0050236389942434,1.1458990342689537,83,0.0042310035921104,1.0961830699560144,83,0.0042310035921104,1.0961830699560144,83,0.0042310035921104,1.0961830699560144,83,0.0042310035921104,1.0961830699560144,-0.002
11,sz.002557,153.07144286,4.691302936088489,0.2131421288210646,5.856687650563886,39,0.0006142373323336,0.9050126450934476,44,-0.0025474060956632,0.7865707776298254,47,0.0045369903936301,1.067819938052613,51,0.0050406402678245,1.1108842435725983,54,0.0091121157664219,1.3339650211913012,59,0.0115629232674325,1.5868230644847952,70,0.0137292493998874,2.015329772834121,72,0.0135037056176018,2.0379770051028143,73,0.016544272886937,2.517849497583418,73,0.016544272886937,2.517849497583418,-0.15
12,sz.000568,5865.2386272,9.799147047273111,0.3301436158378539,288.83421662089273,41,0.0261967517129282,2.485549424624184,44,0.0222945547008164,2.2606550307993896,45,0.0242444225972118,2.509414368165345,46,0.0212220222751441,2.221368750029634,53,0.0264542078393663,3.241878963256534,58,0.0251136484305085,3.354520571137096,72,0.0218447844450582,3.568860318775688,76,0.0192386020664425,3.136256916115961,76,0.0192386020664425,3.136256916115961,76,0.0192386020664425,3.136256916115961,-0.015
13,sh.601788,20.77623786,1.3862026367233884,0.0416656427688948,0.9069571302623832,24,0.102545041756592,3.731311425061453,27,0.0880523204323811,3.4272581096933536,30,0.0753546227403361,3.04238403488954,34,0.0723867424984662,3.613122385510811,40,0.0672336503469329,4.384295788148865,47,0.0581858145104291,4.569892878602572,66,0.0351994461369375,2.8884422552202245,70,0.0393499333049323,4.1453249815120135,71,0.036216855490084,3.3863218158830546,71,0.036216855490084,3.3863218158830546,-0.002
14,sh.600988,68.46052206,4.067627332265835,0.1917019352481994,3.1146627260071607,31,0.0469766308559256,3.355030635385148,33,0.0554746720372787,4.728622314515773,37,0.0483453832318023,4.525360934496424,40,0.0437643349618004,4.3431196091508,45,0.0336581478907593,3.406076548042215,58,0.0272533774376825,3.5251271306082823,77,0.0193932378728828,2.848117637295389,84,0.0233621225807983,3.874015306260999,85,0.0213965379051383,3.317270591588759,85,0.0213965379051383,3.317270591588759,-0.004
15,sz.000157,508.2676344,1.3952742342726432,0.0425153225345333,17.632791127579026,38,0.0144410387501727,1.5374831045294992,41,0.0139042675269431,1.5679963798037666,41,0.0139042675269431,1.5679963798037666,48,0.0104299934992404,1.460997462365641,55,0.0126572390187248,1.7175729574872274,56,0.0136021770807441,1.8302006924044223,69,0.0112834477683861,1.783404364026158,74,0.0117837947072922,1.90703999402018,74,0.0117837947072922,1.90703999402018,74,0.0117837947072922,1.90703999402018,-0.002
16,sh.600745,208.81284208,9.549714854865284,0.325863455850476,8.25822508435247,32,0.0834658071972025,6.211397712092401,36,0.0646803443233574,4.341033120017366,37,0.0626793753050096,4.300420544050466,38,0.0596546205198077,4.075674947778483,43,0.0537812265087214,4.153522201110432,47,0.04678749500783,3.680821685045839,62,0.0401248416742427,4.554182701506771,69,0.0395003271785041,5.198696260134747,73,0.0459167227513121,9.096513592080637,73,0.0459167227513121,9.096513592080637,-0.002
17,sz.002352,236.75686695,10.548596837787157,0.3424537635375742,8.751465454645878,31,0.0216287379184616,1.6710680022199602,34,0.0251753876277935,1.9554441658384687,40,0.0479302270166992,4.7224677842438085,47,0.0433158595712238,5.185743070293887,51,0.0412848242593689,5.517883378556479,57,0.0316520528758668,4.048005087514628,77,0.0631516840670409,14.112354004111054,80,0.0596358905111895,12.818901340695977,81,0.0651344170438165,19.292658537939985,81,0.0651344170438165,19.292658537939985,-0.15
18,sh.600223,22.7890899,3.654631829297072,0.175859558944452,1.4725966980965526,24,0.0643601268638621,3.195203053439017,26,0.0587293334547513,3.1388708140561548,28,0.0519262850929942,2.9137711600771468,34,0.0546092565148861,4.0837477252681165,39,0.054649026526589,5.104020408479586,44,0.044103030222986,4.177999428208031,56,0.0561137020761466,10.375099220858592,60,0.0594059170796108,15.321884747244304,64,0.0593254139424398,17.62190731437231,64,0.0593254139424398,17.62190731437231,-0.002
19,sh.600703,546.4446916,6.083567253043473,0.2531982772285548,25.281772302975742,51,1.876007712512765e-05,0.8870037673861987,53,-0.0016745783326281,0.8092129508646873,54,-0.0022058966875091,0.784640576925387,58,-0.0038255650990636,0.702220607565607,64,-0.005196600639582,0.618109425337915,67,-0.0047358949191741,0.6251252594086708,80,0.0033366892503272,0.9933783617399332,86,0.0083529954900212,1.430108488022776,86,0.0083529954900212,1.430108488022776,86,0.0083529954900212,1.430108488022776,-0.1
20,sz.300866,169.75369515,1.1523569014323536,0.2396915677294975,7.160236773175915,1,0.1764744559142612,1.1764744559142613,1,0.1764744559142612,1.1764744559142613,1,0.1764744559142612,1.1764744559142613,2,0.0876433645457152,1.1750771256465966,3,0.0532905770038159,1.156963314010923,3,0.0532905770038159,1.156963314010923,3,0.0532905770038159,1.156963314010923,4,0.0619921924437268,1.258888355933244,4,0.0619921924437268,1.258888355933244,4,0.0619921924437268,1.258888355933244,-0.002
21,sh.600030,101.6300766,2.1919320863575744,0.1030707961117975,2.600006781304618,23,-0.0062834848920108,0.8392273774860992,29,0.0486512939402477,2.5161389348500847,40,0.0500912587636478,4.106179183909558,47,0.0472205168898565,5.030812040812928,55,0.0383942795153526,4.487518100418844,57,0.0360757351099681,4.231582407162788,65,0.0350087854795668,5.163880789121745,69,0.0317629912229417,4.425912641433227,70,0.0355093070917685,5.727153539201536,70,0.0355093070917685,5.727153539201536,-0.007
22,sh.600298,334.05545828,8.696336494843116,0.3104397010524522,11.418752118539604,47,0.0126433979240523,1.460605621620155,49,0.010774381092518,1.3653423567980798,54,0.0152965965655656,1.800306252297722,58,0.0169103689963591,2.067216567863821,61,0.0193065892099328,2.488403018704178,65,0.0190412358860257,2.6308829404292453,72,0.0191142602056287,2.977630661659312,76,0.0186759702559422,3.100693326629302,76,0.0186759702559422,3.100693326629302,76,0.0186759702559422,3.100693326629302,-0.015
23,sh.603877,55.24556254,1.3415629562894609,0.0728974263492967,3.256071901152993,17,0.0310532725522091,1.4686223390404434,18,0.0253935032606594,1.3646107237340008,20,0.0212425199594676,1.3199447699630849,22,0.0125134364047365,1.129577886573883,25,0.0068975361017831,1.0165071000121444,29,0.0283833908447577,1.8430718245723137,36,0.0216359632448483,1.7428149150843202,42,0.0061749342336977,1.0000981376432518,42,0.0061749342336977,1.0000981376432518,42,0.0061749342336977,1.0000981376432518,-0.002
24,sz.002351,99.0687429,5.835943839451385,0.2467055360678596,3.606204745817333,32,0.0438576840956594,2.978977944677334,35,0.0383459976483522,2.7788491131764745,35,0.0383459976483522,2.7788491131764745,39,0.0302609307564933,2.3517299550778388,45,0.0261726176539745,2.3074387052808154,51,0.0229139078806804,2.145207146702949,70,0.0222117946895134,2.7695471745917284,76,0.0358431447245048,6.763593533235772,78,0.032975312797253,5.7705993378851215,79,0.0298231635245558,4.523893206110103,-0.002
25,sz.002959,87.95930832,1.1034915107263832,0.0623579747309235,3.219811705654444,5,0.0523240368209954,1.257457993167771,5,0.0523240368209954,1.257457993167771,6,0.0250065761899391,1.1171499161617306,6,0.0250065761899391,1.1171499161617306,7,0.0036198881902116,0.9778410537147044,8,-0.0033055552558893,0.9272048656627346,13,-0.0007789000209393,0.9189475733660616,15,0.0006216708717541,0.9299006538005604,15,0.0006216708717541,0.9299006538005604,15,0.0006216708717541,0.9299006538005604,-0.002
26,sh.603605,181.4584704,6.298454370010414,0.7292877226870127,6.783200951127221,20,0.0139338009401769,1.1913427982816087,21,0.0318795888818008,1.6569140213829725,24,0.0264278002387629,1.5984261640746524,25,0.0221575151094972,1.4700256644682994,25,0.0221575151094972,1.4700256644682994,25,0.0221575151094972,1.4700256644682994,29,0.03885892047835,2.376303385005915,30,0.0432240878148071,2.7798328268085024,30,0.0432240878148071,2.7798328268085024,30,0.0432240878148071,2.7798328268085024,-0.1
27,sh.600398,48.21907596,2.632749819726618,0.1286289837204919,1.6223863588565153,34,0.003279482373751,1.0474732391095742,35,0.0015531298161336,0.9876176254461704,45,0.004826970125081,1.151275311305272,53,0.0033815054790183,1.1062456461240782,56,0.0008093172900426,0.9643173223572998,64,0.0005638655766223,0.942820330435674,81,0.006681189113363,1.1831105333324077,82,0.008184116805182,1.3368217443559096,82,0.008184116805182,1.3368217443559096,82,0.008184116805182,1.3368217443559096,-0.1
28,sz.000703,87.71639474,2.345055317466159,0.1124208916433493,3.3965746229429605,34,0.0165852181268643,1.5829326008072029,35,0.0198881787861458,1.7921786270083264,40,0.0185897972744795,1.824600216204627,42,0.0176119582924658,1.8143920277494252,44,0.0195551951982464,2.034887396124925,50,0.0171632744174541,1.9873716346349333,67,0.0176123567645256,2.550727857804949,71,0.0125891182555392,1.8895260638821096,74,0.0138766292076835,1.9884798340402212,74,0.0138766292076835,1.9884798340402212,-0.004
29,sz.002027,90.1537651,8.49269162153112,0.3065639443838697,3.4968254388746938,39,0.0306292211711018,2.249618829740476,41,0.0316018221785527,2.482121334490192,43,0.0325315747402023,2.7316200340887518,44,0.0309388813673094,2.6290560778651435,48,0.0286907124562833,2.66248192278561,52,0.0310813928116064,3.2735936050620387,70,0.0340483695157089,5.817124040827545,76,0.0381502228010387,8.505729102744862,77,0.0367801035431963,7.932877093183968,77,0.0367801035431963,7.932877093183968,-0.1
30,sz.002511,231.1836947,7.500043097469593,0.286420552223549,11.77734118307627,49,0.0129038808390019,1.702266240664284,49,0.0129038808390019,1.702266240664284,55,0.008923148346369,1.4732743303777676,63,0.0094339505497224,1.5954762321383182,72,0.0085400346956462,1.6083008646144532,75,0.0074829923788378,1.5225880169026682,85,0.005270209510839,1.3303290105111891,88,0.0072147379485478,1.509825671361883,89,0.0109125176968773,2.0176059163339737,89,0.0109125176968773,2.0176059163339737,-0.002
31,sh.601899,19.36923017,3.062836420471251,0.1501791095441773,0.8691698938528346,27,0.0164627754261534,1.38274550302568,30,0.0266248713685582,1.862323106515946,39,0.0313678625298871,2.625924070648067,41,0.0304252782817477,2.6863689544499936,44,0.0250247918783149,2.311650216295775,55,0.0260630104328904,3.11782055342625,67,0.0310827029347853,5.284939596868211,69,0.0271676965098179,4.227951677494568,69,0.0271676965098179,4.227951677494568,69,0.0271676965098179,4.227951677494568,-0.007
32,sz.002142,82.43580708,6.54976182705813,0.2648184395587278,2.372743690836856,53,0.007226541925537,1.371732320938857,56,0.0059942426722202,1.3058097202780452,61,0.006833457515145,1.4114688471212724,64,0.0095359584340427,1.6938764695078825,72,0.0070114624233543,1.4791992498806168,77,0.0048497148570727,1.2917850040534764,81,0.003607788531741,1.183038412260399,84,0.0085529722319724,1.7586702976583537,84,0.0085529722319724,1.7586702976583537,84,0.0085529722319724,1.7586702976583537,-0.01
33,sh.600584,129.91054125,6.3577586477962384,0.2601231920740332,5.234288579815238,29,0.0552431587374602,3.346255305692195,29,0.0552431587374602,3.346255305692195,32,0.0472987233031754,3.046043832465574,35,0.0354078130582188,2.278510259131988,42,0.0294419683206147,2.213221987398116,46,0.0299106582577047,2.5001169385676114,65,0.0315964331435764,4.252374782253439,72,0.0373853324982911,6.531812845225745,73,0.0372687284837477,6.7204074414611386,73,0.0372687284837477,6.7204074414611386,-0.002
34,sh.600196,796.7789346,5.55872872880223,0.2391444471743933,45.61466084137354,42,0.0204779435313748,1.8043377986228664,44,0.0236737412704237,2.145577187176684,47,0.0217640209317546,2.098870653843312,48,0.0216338518248722,2.131436528999919,51,0.0230873409001845,2.4364427945277587,59,0.0301237747151109,3.48189417256107,69,0.0248571233555843,3.21356668082876,78,0.0290093243256905,4.596438723439371,78,0.0290093243256905,4.596438723439371,78,0.0290093243256905,4.596438723439371,-0.02
35,sh.603259,333.03788,3.580282519888196,0.5514681744992871,13.830388406293524,13,0.0273115993993991,1.3487120658250216,14,0.0436505509817801,1.6940591254612043,15,0.0529268941779769,2.003725847319704,16,0.0496549283050884,2.004878871745599,17,0.0423681072699872,1.856074698279593,17,0.0423681072699872,1.856074698279593,24,0.0627090888874868,3.739415474672239,24,0.0627090888874868,3.739415474672239,24,0.0627090888874868,3.739415474672239,24,0.0627090888874868,3.739415474672239,-0.05
36,sz.300347,2300.60769246,40.20635603739952,0.5957781320874143,105.30303595351496,40,0.0230046970308298,1.9568049944438173,41,0.0268002057407211,2.3063305868881923,44,0.0275344491554266,2.5624204763230334,51,0.0240602738846078,2.5436414104320013,55,0.0288412065448787,3.4535556389526203,59,0.034653089533693,5.121658285805726,70,0.0335206189845488,5.701571573813365,74,0.034508766847726,6.95319118260431,76,0.0360867936011525,8.066068971657119,76,0.0360867936011525,8.066068971657119,-0.15
37,sh.600570,1493.6798536,11.22858915870334,0.3529777324904291,53.34297579553903,36,0.0607225991733163,5.078859020254075,37,0.0581433615403678,4.902575921052011,38,0.0565036810351615,4.882159155113222,39,0.0546103022186243,4.7975118265697,44,0.0603973278256836,7.61594415914578,52,0.0567190866716666,9.991009478702129,66,0.0441815513560818,9.111986438920804,68,0.0485017371243753,12.130950788628006,71,0.0387030127670904,6.518542034318477,72,0.0416115010510904,8.135884675657028,-0.002
38,sz.002044,66.6312404,3.4298327440434786,0.1665654712829822,3.4148480073615373,34,0.1264833329387726,6.148145368760918,35,0.1268869906751446,7.012644411879267,37,0.1288349106790016,9.25194300622542,41,0.1132554384037745,8.101923966607421,49,0.0922312440581352,7.128030934396263,55,0.0767999177813471,5.264057557709057,69,0.0732223615451835,10.570262865103803,78,0.0560149489460187,4.870651682186925,80,0.0566487389306965,5.654602617037626,80,0.0566487389306965,5.654602617037626,-0.007
39,sh.603983,51.79480424,1.023410476980834,0.0136085016761648,2.3459574837684403,7,0.0072958120530882,1.031174374073371,7,0.0072958120530882,1.031174374073371,7,0.0072958120530882,1.031174374073371,7,0.0072958120530882,1.031174374073371,10,-0.0063689590803435,0.916914000994321,12,0.0069672716478376,1.037163813413,19,-0.0118980698928374,0.7537040547643167,19,-0.0118980698928374,0.7537040547643167,19,-0.0118980698928374,0.7537040547643167,19,-0.0118980698928374,0.7537040547643167,-0.002
40,sh.605009,111.110112,0.6145470796460176,-0.5533927588462642,4.2289344225304,3,-0.030791128738179,0.909351218585414,3,-0.030791128738179,0.909351218585414,3,-0.030791128738179,0.909351218585414,3,-0.030791128738179,0.909351218585414,3,-0.030791128738179,0.909351218585414,3,-0.030791128738179,0.909351218585414,3,-0.030791128738179,0.909351218585414,6,-0.0587394263408301,0.6909033270341151,6,-0.0587394263408301,0.6909033270341151,6,-0.0587394263408301,0.6909033270341151,0
41,sz.002555,298.36659944,13.87200092611365,0.3892083615673989,11.40212726996582,23,0.1224695669215701,6.065459745315292,27,0.107794874283322,6.588587018010618,42,0.0643540997938739,5.145950430815388,48,0.0825156545111797,11.540077382686697,54,0.0711481789250258,10.210846418878372,57,0.0692435714798625,10.988026900073615,68,0.0545148863673429,8.416650015916424,78,0.0514415007770231,9.61872062697313,79,0.0549748113675622,12.798410320818505,79,0.0549748113675622,12.798410320818505,-0.002
42,sz.002236,943.86911096,1.840496610529108,0.0792371284831592,29.68499687492128,33,-0.0026884078204494,0.8494468193441033,35,-0.0014511533261609,0.8748587371668256,37,-0.0023542344306135,0.8423018109850468,41,-0.0029503094486378,0.8091910103067641,49,-0.0019169710553037,0.8205253077159056,52,0.0014477204434759,0.9575017100725052,68,0.0051272502460066,1.119234882472742,75,0.0050711984688232,1.1265844102616789,75,0.0050711984688232,1.1265844102616789,75,0.0050711984688232,1.1265844102616789,-0.05
43,sh.600183,201.15152519,8.720948218045924,0.3109027166525981,6.257623557459499,43,0.0165190316856247,1.608966464518282,45,0.0217062034961359,2.045772344117633,48,0.021713263292563,2.176827681844302,51,0.0197302193055046,2.064401844749114,56,0.0196090902382472,2.242403913672676,68,0.0168338550859723,2.2804625436645725,82,0.0157908284294128,2.444941072660188,84,0.0158165340123212,2.5246428195140225,85,0.0144539865533527,2.2721785375626182,85,0.0144539865533527,2.2721785375626182,-0.007
44,sz.000063,433.5940808,5.446210305945669,0.2359810179376129,12.77488188347723,39,0.0274778118387659,2.383206604081932,40,0.0244111873984117,2.156355921982153,40,0.0244111873984117,2.156355921982153,41,0.0226433330413841,2.052698078800215,45,0.0252336740834944,2.478496987784996,53,0.0199808965924563,2.2766280102118226,66,0.0177679433003137,2.469177032835861,70,0.0157871077624918,2.2629772596074185,70,0.0157871077624918,2.2629772596074185,70,0.0157871077624918,2.2629772596074185,-0.002
45,sz.002049,464.62803398,15.246377521435766,0.405710321462849,20.556594351289284,38,0.0301664089789957,2.305679389750713,38,0.0301664089789957,2.305679389750713,41,0.0261167887832162,2.1314994550641213,46,0.024093554437094,2.1480353117868387,48,0.0247762164060277,2.2952457250207314,56,0.0182028504308648,1.8877928120990504,76,0.0121277394099863,1.4905550479403151,83,0.0289229453843614,4.508538974528247,83,0.0289229453843614,4.508538974528247,83,0.0289229453843614,4.508538974528247,-0.002
46,sh.600585,187.79165999,3.324626546796424,0.1620313865681035,3.215684509169356,30,0.0101186701608096,1.2793397513390554,36,0.0102484541778322,1.3523505793136803,44,0.0147649586698264,1.7362009575070974,49,0.0133954826369561,1.7349973186596024,55,0.0196850560877971,2.586500502952668,62,0.0132029137757183,1.9701715928912764,72,0.0117780313291997,1.9312148258086488,74,0.0171169214521407,2.824246124780042,74,0.0171169214521407,2.824246124780042,74,0.0171169214521407,2.824246124780042,-0.015
47,sh.603737,623.7359445,7.049456877260397,0.5056911166747715,23.194519426840067,24,0.0373892103784981,2.055253980298799,25,0.057599147725202,3.170512158084497,26,0.0547293845623521,3.1165668622779545,26,0.0547293845623521,3.1165668622779545,30,0.0430261114579835,2.724078634117437,35,0.0457586611712709,3.5653034304784,44,0.0400991505641312,4.043429404518543,46,0.0407394157077585,4.469499240420952,46,0.0407394157077585,4.469499240420952,46,0.0407394157077585,4.469499240420952,-0.004
