stock_name,success_rate,odds
sz.000966,0.2601626016260163,0.013727532294169524
sh.601607,0.3125,0.006179551065280557
sh.601100,0.2740740740740741,0.011986497247884564
sh.600660,0.36923076923076925,0.011904641622758158
sh.603039,0.3,0.01077341084606252
sz.000799,0.23275862068965517,0.030931778026381734
sh.601138,0.1951219512195122,-0.0007498081033765805
sh.601179,0.29838709677419356,0.008686647544291227
sz.002594,0.2786885245901639,0.019811083197160285
sh.600362,0.21678321678321677,0.001677280998281099
sz.300132,0.2713178294573643,0.006674110582373358
sh.603267,0.5217391304347826,0.05047171778372565
sz.000488,0.2982456140350877,0.0190759165964691
sz.000046,0.20567375886524822,0.0018436699053982852
sh.603337,0.24285714285714285,-0.0036798219578342553
sz.300390,0.25773195876288657,0.026410789646061666
sz.000733,0.3504273504273504,0.023330856343166142
sh.600011,0.2831858407079646,0.007089811985202672
sh.600529,0.3253968253968254,0.014625428372341251
sh.600116,0.2518518518518518,0.0062971348070095835
sz.000717,0.2796610169491525,0.01989454405839268
sz.000895,0.2903225806451613,0.00239600718680105
sh.601128,0.2112676056338028,-0.0003746989928412509
sz.000898,0.26666666666666666,0.009757328173853793
sh.600926,0.2702702702702703,0.004543099831054722
sz.000728,0.1951219512195122,0.006338024824613523
sz.000088,0.2361111111111111,0.005295077567659767
sh.600515,0.308411214953271,0.01866086522205893
sh.601377,0.1953125,0.00970347918812376
sz.002371,0.3523809523809524,0.031986002903012976
sh.600373,0.23333333333333334,0.010096748977498283
sh.603228,0.26666666666666666,-0.004170123799777553
sh.601949,0.2692307692307692,0.00875979285874203
sh.601939,0.288,0.006397518889542796
sh.600764,0.3125,0.016421400591173467
sh.600673,0.25,0.009333800657082813
sz.002601,0.2846153846153846,0.018291001425635302
sz.002572,0.25,0.004842692826422913
sh.601872,0.35353535353535354,0.02116160260412096
sz.300630,0.27419354838709675,0.019763109690437684
sz.300059,0.2916666666666667,0.047001179375257815
sh.603533,0.1875,-0.002299845351773605
sz.002202,0.2713178294573643,0.006935762125352087
sh.600338,0.2926829268292683,0.01661050555838002
sh.600559,0.2857142857142857,0.026834488270750134
sz.002920,0.3333333333333333,0.04688783720647659
sh.600061,0.2204724409448819,0.02997953329963891
sz.002850,0.27419354838709675,0.003224732017553877
sz.000738,0.2677165354330709,0.011603743264206125
sh.601198,0.17,-0.005632088615930602
sz.000709,0.24242424242424243,0.006087079584748283
sh.601158,0.26277372262773724,0.0019114512147429391
sz.000516,0.2926829268292683,0.022874094612748117
sh.601857,0.26956521739130435,0.0013607339469005092
sz.002831,0.2631578947368421,0.003623386242114933
sz.300244,0.29457364341085274,0.014521776917449363
sz.002463,0.27586206896551724,0.0264424035173842
sh.600718,0.2537313432835821,0.005530729699184626
sz.000876,0.26356589147286824,0.012366127858589496
sz.000596,0.32142857142857145,0.02202224726451121
sh.600120,0.2773109243697479,0.014458381487123263
sz.300083,0.3135593220338983,0.024708769789014588
sh.600597,0.2711864406779661,0.006955127020921328
sh.600221,0.21333333333333335,0.0025124583181654757
sz.002901,0.2916666666666667,0.02210047101959133
sh.603378,0.30612244897959184,0.027951105845442144
sz.300122,0.36607142857142855,0.03393130546753883
sh.600197,0.3442622950819672,0.01161893004954722
sz.002268,0.3025210084033613,0.024145005079563634
sh.600309,0.3893805309734513,0.02293423669554858
sh.601877,0.32,0.00332486527748786
sh.603056,0.16,0.000490724781838674
sz.000650,0.36,0.019514359547062005
sz.000661,0.2777777777777778,0.014311393327797035
sh.600702,0.37142857142857144,0.03415602846799983
sh.600835,0.2743362831858407,0.01486688892500193
sz.002709,0.33695652173913043,0.044056587783145716
sh.603515,0.22666666666666666,-0.001113684455139666
sz.300601,0.2923076923076923,0.04190760793980489
sh.600315,0.22535211267605634,-0.0002481676585335792
sz.002841,0.25675675675675674,0.0070612262279480765
sh.601015,0.22857142857142856,0.01250076658580669
sh.603156,0.3023255813953488,0.0045397980560879046
sh.603005,0.3191489361702128,0.035820942116709206
sh.600153,0.3,0.014500739935581463
sh.600811,0.23478260869565218,0.0048057324602662375
sh.600848,0.2882882882882883,0.021320890083163256
sz.000739,0.2867647058823529,0.007031418293540572
sz.300037,0.3106060606060606,0.015193518339943302
sz.002230,0.28448275862068967,0.01681113050050738
sh.601718,0.28,0.013440056511673307
sh.600332,0.26495726495726496,0.0070448088507325275
sz.000166,0.14953271028037382,-0.006449032017233552
sh.601990,0.17777777777777778,0.013318579313669653
sh.601186,0.2702702702702703,0.015332344332479524
sz.300146,0.27692307692307694,0.0016022206272926745
sz.002617,0.265625,0.015566098757523907
sz.300088,0.26495726495726496,0.015220385034200408
sh.601777,0.3025210084033613,0.015106724179819946
sh.603355,0.21686746987951808,0.009947298666715365
sh.601225,0.2743362831858407,0.009237601572381933
sh.603596,0.19444444444444445,0.011102021905046024
sh.601997,0.22857142857142856,-0.001797724757796588
sh.600562,0.30578512396694213,0.012813355628953053
sz.000528,0.304,0.004394745876314053
sz.002429,0.304,0.010458373154532212
sh.600056,0.3274336283185841,-0.0006195687618013109
sh.600141,0.2698412698412698,-0.004534276291401932
sz.002505,0.2542372881355932,0.017264768718894208
sh.600151,0.26865671641791045,0.005533307275654179
sh.601800,0.26851851851851855,0.016300061831484625
sh.603160,0.3275862068965517,0.015793197018773374
sh.600036,0.2706766917293233,0.006766276857926875
sz.000560,0.24242424242424243,0.013741185052243685
sh.603008,0.30578512396694213,0.017304344041468748
sh.600583,0.22727272727272727,-0.00189930624029375
sh.600060,0.2897196261682243,0.01069285858729177
sz.000555,0.26356589147286824,0.021509225852971405
sz.300115,0.28346456692913385,0.008746911620276597
sh.600967,0.2595419847328244,0.002792910255031038
sh.600489,0.23357664233576642,0.0011690276817028422
sh.600025,0.2553191489361702,0.008419026801125672
sh.600409,0.3467741935483871,0.008729548252302013
sz.300759,0.38235294117647056,0.03168173063056742
sh.603730,0.22033898305084745,-0.007276651139529624
sh.603919,0.24050632911392406,0.0192712922897761
sz.002212,0.24806201550387597,0.010451060429699417
sz.002626,0.3333333333333333,0.026415210555766323
sz.000630,0.22556390977443608,0.003193899547920571
sh.601098,0.21212121212121213,-0.0031526835676041476
sz.000625,0.272,0.007187848088433255
sz.300274,0.2556390977443609,0.03387276213434726
sz.000060,0.24,0.0077821076545673004
sh.600258,0.33620689655172414,0.01082777380442697
sz.002500,0.2457627118644068,0.008767936553789456
sh.600297,0.264,0.002449503747884439
sz.002293,0.2926829268292683,0.00841416672317629
sh.601600,0.2518518518518518,0.007592916010148604
sz.000538,0.32592592592592595,0.0046329742745253345
sh.600015,0.24031007751937986,0.0033442849449379385
sh.603883,0.34523809523809523,0.005398560915498393
sz.000002,0.28688524590163933,0.009526551057723452
sz.002085,0.3130434782608696,0.02087705212555793
sh.603708,0.35714285714285715,0.01270815914657959
sh.603583,0.34285714285714286,0.037465778993595315
sh.600195,0.31092436974789917,0.006575929577405429
sh.600079,0.2543859649122807,0.01096729266148129
sz.000066,0.2459016393442623,0.02225015424699846
sh.600089,0.27049180327868855,0.0035123822732120685
sz.000786,0.2608695652173913,0.006310695341642238
sz.300034,0.30578512396694213,0.015990210822202696
sz.000401,0.3025210084033613,0.013322243696136816
sz.002250,0.2909090909090909,0.0036678592040411745
sz.002648,0.3384615384615385,0.009303893960808819
sz.002456,0.3089430894308943,0.01433863359233501
sh.601989,0.29906542056074764,0.012476961745068094
sz.002304,0.25190839694656486,0.009227371185720624
sz.002273,0.24390243902439024,0.014734247137210664
sz.002024,0.35294117647058826,0.01860012918254922
sz.000001,0.35135135135135137,0.011511609979329042
sh.601633,0.2545454545454545,0.027697296083389295
sz.002203,0.33636363636363636,0.011738698037704167
sh.601898,0.2283464566929134,0.006605994576203517
sh.600600,0.3023255813953488,0.00975565119139617
sz.002475,0.3464566929133858,0.014600076819236052
sh.600795,0.26495726495726496,0.0049951013090858325
sh.600606,0.21897810218978103,0.009319384517466316
sz.002436,0.3652173913043478,0.018019161743176727
sh.603501,0.35714285714285715,0.048135920004640426
sh.600908,0.2222222222222222,0.004954734117886276
sz.002004,0.2462686567164179,0.005312750005383591
sz.300662,0.2641509433962264,0.007640987971078609
sh.601969,0.2336448598130841,-0.001018891851015155
sh.603313,0.32786885245901637,0.018412931902452436
sh.600282,0.25735294117647056,0.009228949227837872
sz.000338,0.35344827586206895,0.015719986581538618
sz.002372,0.3783783783783784,0.022260539379402835
sh.603127,0.37735849056603776,0.03361282121579598
sz.000012,0.23478260869565218,0.016337531348416614
sz.002075,0.2184873949579832,0.03747645654640009
sz.000582,0.2605042016806723,0.014132457349988215
sz.000572,0.26666666666666666,0.013043134774242113
sh.600563,0.2642857142857143,0.005557805862773742
sh.601166,0.2631578947368421,0.00501805561516422
sh.600167,0.3157894736842105,-0.00036926632488898213
sz.002032,0.3282442748091603,0.008564411958680067
sz.002608,0.2786885245901639,0.005758086326907187
sz.000049,0.25,0.008736726549211444
sz.002287,0.2222222222222222,0.005252312374516105
sz.002138,0.2727272727272727,0.0040875148806885555
sh.601211,0.21686746987951808,-1.980048354349929e-05
sz.002127,0.2905982905982906,0.019807901357887233
sz.002926,0.18181818181818182,-0.0008343563256848687
sz.300118,0.25984251968503935,0.016395221400975706
sh.603986,0.3018867924528302,0.040507990368298614
sh.600688,0.2809917355371901,0.004473871792807684
sz.002007,0.3302752293577982,0.01460716967654025
sh.600977,0.23529411764705882,0.0014078127527974928
sz.300188,0.2647058823529412,0.0005761326236000168
sz.000685,0.2601626016260163,0.007418592221231132
sz.000155,0.2807017543859649,0.024965106665886274
sz.300124,0.3779527559055118,0.011662346152171474
sh.600487,0.2619047619047619,0.007171400681781707
sz.000977,0.27419354838709675,0.01722034592481563
sz.300628,0.3125,0.012735538248241446
sz.300760,0.53125,0.04072910785466932
sh.600129,0.3153153153153153,0.02547810847987716
sh.601005,0.25833333333333336,0.004440404905392156
sh.600871,0.22580645161290322,0.003280707380536326
sz.300682,0.34,0.013074213526477607
sz.000403,0.25984251968503935,0.022539869783258823
sz.002239,0.29245283018867924,0.03348937889728846
sh.600456,0.35714285714285715,0.018679868556090367
sh.603517,0.29411764705882354,0.00988903651149178
sz.002373,0.2536231884057971,0.011576848314235912
sh.600299,0.2773109243697479,0.020149661514197614
sz.000615,0.3153846153846154,0.031062348905808626
sz.000686,0.17777777777777778,0.007596739025696422
sz.300072,0.2903225806451613,0.012526989056514873
sh.600862,0.36,0.056674894042761464
sh.600188,0.2518518518518518,-0.0006104963683200353
sz.002245,0.3130434782608696,0.023732579237428067
sz.002558,0.2391304347826087,0.029375131371105857
sh.601555,0.2421875,0.010075578047574113
sh.600150,0.30327868852459017,0.01516305914237386
sz.300136,0.34210526315789475,0.025691092971555956
sz.000987,0.23728813559322035,0.022317654165376496
sz.300685,0.4791666666666667,0.02180565799407964
sz.300604,0.36538461538461536,0.0356276223910908
sz.002396,0.23943661971830985,0.0031673308771550594
sh.600098,0.28205128205128205,0.009067862266380068
sh.600377,0.32575757575757575,0.0020862939615344613
sh.600176,0.2846153846153846,0.010934036460223414
sz.002326,0.2781954887218045,0.021125721202750435
sh.601200,0.26,0.0014032857055245596
sh.601028,0.36666666666666664,0.022377734222223146
sh.600016,0.26495726495726496,0.0023105075255442056
sz.002465,0.3511450381679389,0.009518168631925953
sz.000718,0.25,0.01914780904797121
sz.000559,0.2153846153846154,0.017461206370123307
sz.002851,0.29508196721311475,0.00809445873690045
sz.300285,0.35294117647058826,0.01019160947687669
sh.601088,0.2537313432835821,-0.001748424573588523
sz.000651,0.28,0.009631940518025846
sz.002081,0.2764227642276423,0.007557513844739471
sz.300251,0.23776223776223776,0.0034103138456845596
sh.601163,0.17142857142857143,-0.00538388527933731
sh.600903,0.15,-0.008428565579347175
sz.002240,0.3486238532110092,0.036264876041648964
sz.000402,0.3162393162393162,0.012227570933082832
sz.300339,0.22818791946308725,0.011412998053076611
sz.002683,0.26956521739130435,0.02380151612473931
sz.300054,0.29508196721311475,0.0151542128234998
sz.300357,0.33636363636363636,0.01151488594892588
sh.600755,0.2882882882882883,0.011487360490436976
sz.002390,0.29914529914529914,0.02814886662138496
sh.603599,0.24210526315789474,0.006885652279488638
sh.600115,0.29133858267716534,0.009676568146146255
sh.601908,0.288135593220339,0.012065107512033914
sz.002859,0.29508196721311475,0.004456049160366347
sz.002008,0.2689075630252101,0.010662328008607185
sz.300143,0.2719298245614035,0.011481366253149893
sh.601628,0.20714285714285716,0.004384439407888807
sh.600380,0.27692307692307694,0.017408237330237372
sh.603198,0.24731182795698925,0.003799504633017246
sh.600859,0.3333333333333333,0.020554195987909318
sz.002237,0.22818791946308725,0.002107296758687443
sh.601326,0.18181818181818182,-0.0026620834540681294
sh.600096,0.32432432432432434,0.005953641811028308
sz.300502,0.23684210526315788,0.016010917142811467
sh.603987,0.3283582089552239,0.010614775387252915
sz.300676,0.29411764705882354,0.010333536649469479
sz.000792,0.28,0.002690228140120311
sz.002056,0.2706766917293233,0.004168188182237991
sh.600438,0.34375,0.027209560153094586
sh.600179,0.3627450980392157,0.052619074577168995
sh.603881,0.20588235294117646,0.003512645865786345
sh.600909,0.19444444444444445,-0.0018274767708228276
sh.600395,0.25,0.0004323955789371485
sh.603308,0.26732673267326734,0.01650648288380764
sh.600787,0.2962962962962963,0.0009832995773730474
sh.600064,0.288135593220339,0.01340966177909653
sz.300346,0.2782608695652174,0.019976637481359475
sz.300379,0.2636363636363636,0.01890688583990355
sh.600325,0.25547445255474455,0.006518787083493287
sh.600497,0.25,0.00211812602380557
sh.600578,0.2698412698412698,0.00443302651494856
sz.002299,0.2905982905982906,0.012594297314907047
sh.601318,0.30434782608695654,0.00731706390873067
sz.300373,0.3140495867768595,0.01151272915611202
sz.000902,0.36666666666666664,0.012185274394839034
sz.002600,0.25833333333333336,0.019997364796434235
sz.000550,0.29457364341085274,0.006866046827119437
sh.600211,0.2463768115942029,0.013452244282759724
sh.601933,0.31451612903225806,0.0046665821030611775
sh.600511,0.34710743801652894,0.009239576326607053
sh.601677,0.2846153846153846,0.002646928255266195
sh.600705,0.2631578947368421,0.01723909257688178
sz.300724,0.358974358974359,0.033077968426396556
sh.600100,0.264,0.006148920907692714
sz.002139,0.3089430894308943,0.014155928605169196
sh.600028,0.3025210084033613,0.0026708469042529396
sz.002773,0.22772277227722773,-0.002109199663734283
sz.000997,0.2846715328467153,0.006769015586606604
sz.002269,0.25833333333333336,0.007911029721812181
sz.000425,0.29310344827586204,0.009933858757523686
sz.000887,0.28695652173913044,0.014146392944392476
sh.600873,0.3063063063063063,0.008746689885901566
sz.002706,0.2773109243697479,0.011033335414023031
sh.601699,0.21641791044776118,-0.0013232167691866266
sz.001979,0.20454545454545456,-0.004328217773254342
sh.603712,0.20454545454545456,-0.0035495145766229197
sh.601127,0.25,0.02652559300903759
sh.601866,0.22764227642276422,0.015841367236888757
sz.300101,0.3103448275862069,0.01929322243382932
sz.002244,0.2975206611570248,0.0046326196295772845
sh.600882,0.26865671641791045,0.01260229371544332
sz.002387,0.2605042016806723,0.0188819400705203
sz.002670,0.319672131147541,0.018126559777317697
sz.002726,0.2871287128712871,0.0162563715178785
sz.002410,0.30952380952380953,0.010005398225365218
sz.000671,0.22535211267605634,0.0024530494139221913
sz.002157,0.32407407407407407,0.03253163150072793
sh.600966,0.29914529914529914,0.019679249358822815
sh.601360,0.2231404958677686,0.037343370831806943
sz.002028,0.2824427480916031,0.00523286619979263
sz.002382,0.28225806451612906,0.016475068675762473
sh.601231,0.3018867924528302,0.009474942696893831
sh.600782,0.3867924528301887,0.02122066228542722
sh.603899,0.29245283018867924,0.004528067597142407
sz.002156,0.3247863247863248,0.019748818895729513
sh.601333,0.3047619047619048,0.012721073311627506
sh.600143,0.2807017543859649,0.01653986587752861
sh.600266,0.3333333333333333,0.01078088088161786
sz.002002,0.2900763358778626,0.014763156873175087
sz.002241,0.31496062992125984,0.005796669574010819
sh.603043,0.2545454545454545,0.006870951329994496
sz.002179,0.3076923076923077,0.01758065089589306
sz.002607,0.2926829268292683,0.02753128240354788
sz.000877,0.3181818181818182,0.020531625779762582
sh.600816,0.2605042016806723,0.017398873117144123
sh.603338,0.3116883116883117,0.01970660377463575
sz.002158,0.29285714285714287,0.00885830947867532
sh.601888,0.27205882352941174,0.012904241771137331
sh.603806,0.3448275862068966,0.026138025149613702
sh.600177,0.2740740740740741,0.007087773857172531
sh.600460,0.3008130081300813,0.02118184206163631
sh.600549,0.21481481481481482,-0.00035901293325933166
sh.600648,0.2537313432835821,0.012076322495808716
sz.000656,0.26277372262773724,0.004970491284910767
sh.600415,0.22608695652173913,0.02269210771613693
sz.002180,0.2777777777777778,0.015109917333014965
sz.000028,0.29838709677419356,0.0047856248686080054
sh.603185,0.3225806451612903,0.06124036511666367
sz.000690,0.28448275862068967,0.014050484032817674
sh.600998,0.2366412213740458,-0.0009515503134285921
sz.000983,0.25,0.002238170991149528
sz.002636,0.29914529914529914,0.029197559351813656
sz.300747,0.23076923076923078,0.005422590332148755
sh.600959,0.18072289156626506,-0.005007714780376755
sz.002439,0.2835820895522388,0.016528173083371813
sh.600519,0.3467741935483871,0.019889203768704514
sz.300463,0.25882352941176473,0.006506073646169968
sz.002867,0.20634920634920634,0.0066858479888617615
sz.000729,0.2975206611570248,0.0022173157201721195
sh.600777,0.2601626016260163,0.00574612460117839
sz.000860,0.3709677419354839,0.010353324546947673
sh.600546,0.2543859649122807,0.001918426582962811
sz.300212,0.30158730158730157,0.010181977030791838
sz.002701,0.2446043165467626,0.00439294965113257
sh.603305,0.2545454545454545,0.004363193681808965
sz.002409,0.30303030303030304,0.010879129537113492
sh.600917,0.26732673267326734,0.011015872225225326
sh.601000,0.2692307692307692,0.010499321879477169
sh.600612,0.2926829268292683,0.005671991285879694
sz.002074,0.2222222222222222,0.027116761023496326
sz.300236,0.234375,0.020962358049635494
sh.601958,0.2764227642276423,-0.004989177514849714
sz.300633,0.22058823529411764,0.0038911738319603695
sh.600577,0.23880597014925373,0.015266873580684357
sz.000963,0.26356589147286824,0.006403590435392031
sh.601328,0.319672131147541,0.006020308599225652
sh.600392,0.2734375,0.031905319924143194
sh.600026,0.24242424242424243,0.002804461041488278
sh.603866,0.27710843373493976,-0.0008611583006084737
sh.600068,0.21951219512195122,0.00809936712985612
sz.000598,0.31932773109243695,0.0064431053104498735
sz.002129,0.3274336283185841,0.030898306706704067
sh.603882,0.3333333333333333,0.026972635434144243
sh.600639,0.2536231884057971,0.00455153169827981
sz.300459,0.225,0.010624683290511257
sh.600118,0.3157894736842105,0.017974604641484114
sh.600123,0.25190839694656486,-0.004262382393786601
sh.603568,0.2553191489361702,-0.0026014619093842357
sh.601808,0.21212121212121213,-0.002522955964614456
sz.000069,0.21052631578947367,0.006171805966578181
sz.300750,0.27906976744186046,0.04147590590493818
sh.600717,0.27419354838709675,0.007343182042553863
sh.600459,0.25,0.012687584534573791
sh.600643,0.2595419847328244,0.0069894734049837665
sz.300058,0.2711864406779661,0.008038779609051656
sz.002402,0.3482142857142857,0.030756204722333674
sh.601880,0.20270270270270271,0.004575483469502047
sh.600517,0.2882882882882883,0.025611820740802545
sz.300529,0.2753623188405797,0.00980956942421482
sz.002493,0.2868217054263566,0.021494959955808083
sh.600711,0.2831858407079646,0.02051305123486749
sz.300671,0.3137254901960784,0.03755973231644326
sz.000030,0.288,0.0059232689816641265
sh.600339,0.31683168316831684,0.01172854833012025
sz.002602,0.25,0.03411663744457929
sz.002705,0.2719298245614035,0.006271526172206736
sh.600059,0.3233082706766917,0.003943094290334703
sh.603000,0.23255813953488372,0.022282929598256142
sz.002153,0.26356589147286824,0.007199397244730456
sh.600704,0.2857142857142857,0.019165814308142234
sz.002407,0.24193548387096775,0.015465333678504205
sz.002603,0.30357142857142855,0.020384901578280608
sh.600763,0.30578512396694213,0.018729092350018527
sz.002460,0.2975206611570248,0.04368703825387827
sh.603659,0.22448979591836735,0.016532730719920154
sh.600741,0.3220338983050847,0.010327462848086418
sz.000830,0.325,0.015518801481145116
sh.600369,0.2248062015503876,0.0051229785731404
sh.600259,0.2396694214876033,0.004420593306923967
sh.600820,0.31092436974789917,0.01028469506849037
sz.002497,0.2627118644067797,0.025347624428108655
sh.601298,0.41379310344827586,0.0033356290762156173
sz.000333,0.37719298245614036,0.012677976614220562
sh.600000,0.2713178294573643,0.004760544825570484
sz.300476,0.26436781609195403,0.006189095780001455
sh.600933,0.21739130434782608,0.005254206429397211
sh.600699,0.27586206896551724,0.013496741745277149
sh.601928,0.26229508196721313,0.002236228396675964
sz.300226,0.26666666666666666,0.030503626925025427
sz.000688,0.2727272727272727,0.01939113367171672
sz.000400,0.25862068965517243,-0.002031818796728872
sh.601992,0.29906542056074764,0.00803747600174568
sz.300015,0.302158273381295,0.010562964120002903
sh.603698,0.34177215189873417,0.013253159196249534
sz.000100,0.27692307692307694,0.012615824796662055
sh.600997,0.27586206896551724,-0.0010115725045512264
sz.002064,0.2878787878787879,0.011203686787883
sh.601611,0.24,-0.00491085937956663
sh.601168,0.3140495867768595,0.008491049128736368
sz.000928,0.3125,0.014735370704480638
sz.000776,0.2283464566929134,0.007051379197423089
sz.002080,0.29411764705882354,0.021249411968995293
sz.002092,0.26666666666666666,0.013136106322399466
sh.600307,0.2248062015503876,0.0013494599825794823
sh.600528,0.22900763358778625,0.004916756147675569
sz.300763,0.34615384615384615,0.07330467492470433
sz.002938,0.3076923076923077,0.019905945078831214
sz.000623,0.288,-0.0001723143478144733
sh.601118,0.29457364341085274,0.0031432692790760064
sh.600845,0.2892561983471074,0.019916306422202566
sz.000959,0.25547445255474455,0.00827851509175295
sz.300458,0.3333333333333333,0.014249570110337405
sh.600516,0.2777777777777778,0.018244984341141062
sh.603098,0.2545454545454545,0.01381409834847418
sz.000937,0.22388059701492538,-0.003816936515054422
sz.002714,0.35714285714285715,0.03376815346943689
sh.601618,0.23333333333333334,0.013134573801811636
sh.601636,0.2926829268292683,0.011048107753520707
sz.300017,0.21678321678321677,0.005303851509916076
sz.002223,0.3114754098360656,0.010442407326369448
sh.603179,0.22058823529411764,0.0011177149093827864
sh.600970,0.25984251968503935,0.006264941420392132
sh.600436,0.27906976744186046,0.019289214215836094
sh.601669,0.25,0.015661309177712034
sz.002568,0.37373737373737376,0.04675776068563253
sh.600199,0.3119266055045872,0.017285703806737735
sz.002217,0.3125,0.009764604963456186
sh.603429,0.24193548387096775,0.019307540444458298
sz.300395,0.2727272727272727,0.013000699228298246
sz.002036,0.2719298245614035,0.026083886519747492
sh.600066,0.2846715328467153,-0.0010982472030850688
sz.002221,0.2807017543859649,0.022940454021147316
sz.002939,0.28125,0.02248319777251818
sh.601901,0.26865671641791045,0.012519129817445076
sz.002262,0.3007518796992481,0.004358608063772874
sh.600999,0.2204724409448819,0.012818020692989658
sz.002120,0.33636363636363636,0.0267833544988778
sz.000513,0.2781954887218045,0.012346183640976775
sh.601615,0.23529411764705882,-0.004266741000090524
sz.002078,0.3220338983050847,0.01664495528736792
sh.601567,0.30578512396694213,0.026372520129462267
sz.000426,0.26666666666666666,0.012069743927187092
sh.601998,0.24,0.003866979292546131
sh.600346,0.2727272727272727,0.021062199708226387
sz.000869,0.2857142857142857,0.001979055048929866
sh.603486,0.52,0.08575354948648975
sz.000553,0.2727272727272727,0.004396758019389997
sz.000683,0.31746031746031744,0.006034311192576388
sz.300699,0.28205128205128205,0.025568233011539345
sh.600728,0.21739130434782608,0.010869116988883274
sh.601689,0.32941176470588235,0.0160041767603188
sh.600779,0.35772357723577236,0.02269438418621677
sz.002468,0.2773109243697479,0.012844465145320769
sh.601233,0.36363636363636365,0.014607694678089266
sz.002389,0.24,0.02091668655085796
sh.603833,0.2191780821917808,-4.6377746448174234e-05
sh.600062,0.21428571428571427,-0.002162412055394934
sz.002405,0.30275229357798167,0.01732711616415514
sh.601678,0.3,0.009748301310803755
sz.002408,0.2661290322580645,0.014758658035269542
sz.300012,0.3014705882352941,0.016014653994648045
